experiment_id,split_id,fold_id,method_id,operating_point,source_condition,input_view,model_unit_id,source_model_unit_id,model_id,is_exact_reuse,opaque_id,decision,logical_state,model_status,manual_semantic_review,current_field_semantics,scientific_independent_stage_key,model_stage_link_key,prediction_ref,input_cache_ref,triggered_clause_ids,status,field_n,literal_explanation_status,error
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-0d231b950599443c8bc22fb483a9f2fa,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-0d231b950599443c8bc22fb483a9f2fa,r03-0295bb0a4eff535511e499be:sample-0d231b950599443c8bc22fb483a9f2fa,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-0d231b950599443c8bc22fb483a9f2fa.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-0ee74dfbc8114447b5112a316a588e94,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-0ee74dfbc8114447b5112a316a588e94,r03-0295bb0a4eff535511e499be:sample-0ee74dfbc8114447b5112a316a588e94,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-0ee74dfbc8114447b5112a316a588e94.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-160f9e5da8474eb6bbfaa61e769c21bc,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-160f9e5da8474eb6bbfaa61e769c21bc,r03-0295bb0a4eff535511e499be:sample-160f9e5da8474eb6bbfaa61e769c21bc,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-160f9e5da8474eb6bbfaa61e769c21bc.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-182aeff3c250426286d0dee524c6bfa4,MANIPULATION_ALERT,T,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-182aeff3c250426286d0dee524c6bfa4,r03-0295bb0a4eff535511e499be:sample-182aeff3c250426286d0dee524c6bfa4,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-182aeff3c250426286d0dee524c6bfa4.json,"[""DEVIATION:P3-UA-DEFAULT:POSITIVE""]",PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-18d243c25e2f4c4d8c89cee0a8df0001,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-18d243c25e2f4c4d8c89cee0a8df0001,r03-0295bb0a4eff535511e499be:sample-18d243c25e2f4c4d8c89cee0a8df0001,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-18d243c25e2f4c4d8c89cee0a8df0001.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-1944650570ca4cd39fb7b25c4085427a,MANIPULATION_ALERT,T,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-1944650570ca4cd39fb7b25c4085427a,r03-0295bb0a4eff535511e499be:sample-1944650570ca4cd39fb7b25c4085427a,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-1944650570ca4cd39fb7b25c4085427a.json,"[""DEVIATION:P3-UA-DEFAULT:POSITIVE""]",PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-19e49034b3d047ad9e5cb96c98dbfc8c,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-19e49034b3d047ad9e5cb96c98dbfc8c,r03-0295bb0a4eff535511e499be:sample-19e49034b3d047ad9e5cb96c98dbfc8c,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-19e49034b3d047ad9e5cb96c98dbfc8c.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-1af3fbc02e874366a1abaa7a59fc6648,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-1af3fbc02e874366a1abaa7a59fc6648,r03-0295bb0a4eff535511e499be:sample-1af3fbc02e874366a1abaa7a59fc6648,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-1af3fbc02e874366a1abaa7a59fc6648.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-24fb59bf6a1849bc9d0c2e1884e9482b,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-24fb59bf6a1849bc9d0c2e1884e9482b,r03-0295bb0a4eff535511e499be:sample-24fb59bf6a1849bc9d0c2e1884e9482b,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-24fb59bf6a1849bc9d0c2e1884e9482b.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-2b9de382d01b49d7a19a13821e13f5a5,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-2b9de382d01b49d7a19a13821e13f5a5,r03-0295bb0a4eff535511e499be:sample-2b9de382d01b49d7a19a13821e13f5a5,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-2b9de382d01b49d7a19a13821e13f5a5.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-2bf57f5017f94a6a936704994f5b8536,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-2bf57f5017f94a6a936704994f5b8536,r03-0295bb0a4eff535511e499be:sample-2bf57f5017f94a6a936704994f5b8536,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-2bf57f5017f94a6a936704994f5b8536.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-2da864e5446e43479aae3a4834b9789c,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-2da864e5446e43479aae3a4834b9789c,r03-0295bb0a4eff535511e499be:sample-2da864e5446e43479aae3a4834b9789c,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-2da864e5446e43479aae3a4834b9789c.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-30c2aafc02bb4f88934f1a681b99ecfb,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-30c2aafc02bb4f88934f1a681b99ecfb,r03-0295bb0a4eff535511e499be:sample-30c2aafc02bb4f88934f1a681b99ecfb,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-30c2aafc02bb4f88934f1a681b99ecfb.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-33573aabe86e47cfbe7f60f14a82161f,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-33573aabe86e47cfbe7f60f14a82161f,r03-0295bb0a4eff535511e499be:sample-33573aabe86e47cfbe7f60f14a82161f,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-33573aabe86e47cfbe7f60f14a82161f.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-35331f1c414b4c5693fa7ce53327c5fc,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-35331f1c414b4c5693fa7ce53327c5fc,r03-0295bb0a4eff535511e499be:sample-35331f1c414b4c5693fa7ce53327c5fc,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-35331f1c414b4c5693fa7ce53327c5fc.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-3612e598c6ec4901a6ed3e2298033d69,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-3612e598c6ec4901a6ed3e2298033d69,r03-0295bb0a4eff535511e499be:sample-3612e598c6ec4901a6ed3e2298033d69,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-3612e598c6ec4901a6ed3e2298033d69.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-3625f791402a4c98a874d7752e34d53e,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-3625f791402a4c98a874d7752e34d53e,r03-0295bb0a4eff535511e499be:sample-3625f791402a4c98a874d7752e34d53e,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-3625f791402a4c98a874d7752e34d53e.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-36b5abcfd74643ba8c765e7751cba651,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-36b5abcfd74643ba8c765e7751cba651,r03-0295bb0a4eff535511e499be:sample-36b5abcfd74643ba8c765e7751cba651,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-36b5abcfd74643ba8c765e7751cba651.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-40c36801d19248dd9b0379d4e68e3e5d,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-40c36801d19248dd9b0379d4e68e3e5d,r03-0295bb0a4eff535511e499be:sample-40c36801d19248dd9b0379d4e68e3e5d,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-40c36801d19248dd9b0379d4e68e3e5d.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-43353bca4447439a8b6567a7912580c2,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-43353bca4447439a8b6567a7912580c2,r03-0295bb0a4eff535511e499be:sample-43353bca4447439a8b6567a7912580c2,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-43353bca4447439a8b6567a7912580c2.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-437a6b1693cf4be99d0aa2e82bd219e5,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-437a6b1693cf4be99d0aa2e82bd219e5,r03-0295bb0a4eff535511e499be:sample-437a6b1693cf4be99d0aa2e82bd219e5,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-437a6b1693cf4be99d0aa2e82bd219e5.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
R06_SOURCE_REFIT,LOEO-v1,LOEO-v1-03,GREEDY_OR,OP05,SRC-001,core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core,r03-0295bb0a4eff535511e499be,False,sample-453fb62d191d4214aac0628897ea0f4c,NO_ALERT,F,FITTED,NOT_REVIEWED,NOT_REVIEWED_ORIGINAL_MEASUREMENT_MANUAL_CHECK,sample-453fb62d191d4214aac0628897ea0f4c,r03-0295bb0a4eff535511e499be:sample-453fb62d191d4214aac0628897ea0f4c,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R06_sources/dispatch/jobs/R06_SOURCE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-001__core/predictions.jsonl,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-453fb62d191d4214aac0628897ea0f4c.json,[],PASS_LITERAL_AND_CURRENT_CACHE_CONSISTENCY,2,PROGRAMMATICALLY_CHECKED,null
