boolean_only_ns,cached_input_read_parse_ns,command,decision,error,explanation_only_ns,fixed_feature_conversion_ns,fold_id,input_ref,input_view,ipc_request_response_inclusive_ns,kind,logical_state,method_id,model_id,opaque_id,operating_point,pass_number,phase,pid,predict_including_explanation_and_model_integrity_ns,prediction_serialization_ns,record_role,sample_inclusive_ns,semantic_sha256,semantic_verification_ns,separate_boolean_explanation_status,sequence,source_condition,status,utc
null,82708,PREDICT,NO_ALERT,null,null,55042,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-82d0a5d1541045d983f6de4d05510132.json,core,240666,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-82d0a5d1541045d983f6de4d05510132,OP05,3,TIMED,14989,55750,12166,BENCHMARK_ONLY,210167,4a772d5c73ae8786f8013575e3371c29ce5f37de8ddc15afc798fbca728aa126,1708,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,732,SRC-111,MATCH,2026-09-24T16:24:43.422824+00:00
null,91791,PREDICT,NO_ALERT,null,null,61458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-85d3032ca80a403d9cbae33f12955f2e.json,core,253792,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-85d3032ca80a403d9cbae33f12955f2e,OP05,3,TIMED,14989,55709,11458,BENCHMARK_ONLY,224375,378aa2acb05be4493fe30d6d097574e7c02d0bd2a2408c08fa0773c0dd7f41e8,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,733,SRC-111,MATCH,2026-09-24T16:24:43.423080+00:00
null,86625,PREDICT,NO_ALERT,null,null,56291,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-86d5cc918c2e4806811a1b6a8083f3c1.json,core,266833,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-86d5cc918c2e4806811a1b6a8083f3c1,OP05,3,TIMED,14988,71500,11584,BENCHMARK_ONLY,230667,961e70b4b97cab554df643db3225852b68cca47e110d3612388e13bc12131ac7,1875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,734,SRC-111,MATCH,2026-09-24T16:24:43.423347+00:00
null,83541,PREDICT,NO_ALERT,null,null,54875,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-89556fc6e422470687be6418887a9da8.json,core,242000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-89556fc6e422470687be6418887a9da8,OP05,3,TIMED,14989,54625,11917,BENCHMARK_ONLY,210958,2c52b0e113385004a4e0b25ed1b932218d76279377047c44110c9a701578113e,3125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,735,SRC-111,MATCH,2026-09-24T16:24:43.423623+00:00
null,94333,PREDICT,NO_ALERT,null,null,60625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-896430e0a5f94eb8aafc46be91ce1cad.json,core,256583,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-896430e0a5f94eb8aafc46be91ce1cad,OP05,3,TIMED,14989,55625,11417,BENCHMARK_ONLY,226208,dbf8b88bcde9455eeb215596d6bc859eb8300497b60d5253422433403b294c7a,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,736,SRC-111,MATCH,2026-09-24T16:24:43.423878+00:00
null,97875,PREDICT,MANIPULATION_ALERT,null,null,62375,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-89bbcf34beb24f66bbac691b9d61be73.json,core,279250,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-89bbcf34beb24f66bbac691b9d61be73,OP05,3,TIMED,14987,70167,11292,BENCHMARK_ONLY,246042,76aec8ed53fb0d19c3190514b9543ec96e78b37e789f3a713ff26d453903df64,1459,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,737,SRC-111,MATCH,2026-09-24T16:24:43.424154+00:00
null,87958,PREDICT,NO_ALERT,null,null,56250,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-8f5f93dc616d4a3ea7ffaaa6471f56dd.json,core,244625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,OP05,3,TIMED,14989,52875,11709,BENCHMARK_ONLY,212833,7b96a856fe66f6ce11cf663ec0bf06d672f44729b22404cd6f968098006e82cf,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,738,SRC-111,MATCH,2026-09-24T16:24:43.424445+00:00
null,89750,PREDICT,NO_ALERT,null,null,54084,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9303443b8e5142a68b7738384a867615.json,core,237625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9303443b8e5142a68b7738384a867615,OP05,3,TIMED,14989,51583,10333,BENCHMARK_ONLY,209625,ccb83b61c35330315cfd18d8dd5c15bdf15abc9bb433892aa24e34a688673a87,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,739,SRC-111,MATCH,2026-09-24T16:24:43.424700+00:00
null,81417,PREDICT,NO_ALERT,null,null,52667,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-932cbe9564b14e75969253310235435c.json,core,228792,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-932cbe9564b14e75969253310235435c,OP05,3,TIMED,14989,50417,11125,BENCHMARK_ONLY,199500,b5ff0cc8d609f4371130b3aef4d38c1b149d131da54f89218dc6c9dc3b6ba502,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,740,SRC-111,MATCH,2026-09-24T16:24:43.424953+00:00
null,81917,PREDICT,NO_ALERT,null,null,52375,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-94e96649664e4315b2b3069a565edff8.json,core,230750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-94e96649664e4315b2b3069a565edff8,OP05,3,TIMED,14989,50542,11125,BENCHMARK_ONLY,199625,b1bd858753e9e63bba2dcb64e3b7c72fc0a4b574fd23d86a7ee41194bea40e0d,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,741,SRC-111,MATCH,2026-09-24T16:24:43.425193+00:00
null,90333,PREDICT,MANIPULATION_ALERT,null,null,59875,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-957b571ca6cb4100b4587222d97744e8.json,core,250709,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-957b571ca6cb4100b4587222d97744e8,OP05,3,TIMED,14989,55416,11250,BENCHMARK_ONLY,220792,c5247f9006c079bc9b80f8730b399ce6e5c277c4348ad0ddd14f3a76934d6c60,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,742,SRC-111,MATCH,2026-09-24T16:24:43.425433+00:00
null,100291,PREDICT,MANIPULATION_ALERT,null,null,57250,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a26777a752437a93cd8c4ec3c25125.json,core,280584,SAMPLE,T,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-97a26777a752437a93cd8c4ec3c25125,OP05,3,TIMED,14988,70584,11166,BENCHMARK_ONLY,243708,4091fad7f9bf7b9f7aa86be9961a04f3bb381e439b9e1504946f44a251761c2b,1666,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,743,SRC-111,MATCH,2026-09-24T16:24:43.425702+00:00
null,85916,PREDICT,NO_ALERT,null,null,55625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a44bd0a47740cb92ba37c8c53c4fb7.json,core,240833,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97a44bd0a47740cb92ba37c8c53c4fb7,OP05,3,TIMED,14989,52417,11334,BENCHMARK_ONLY,209375,1925822d9f1a2c0c2161bf8b49440c76b8aafadeea78b36a05579065673c8bda,1459,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,744,SRC-111,MATCH,2026-09-24T16:24:43.425992+00:00
null,86167,PREDICT,NO_ALERT,null,null,57083,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97b5267853884c94bf4a362291c70a87.json,core,244167,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97b5267853884c94bf4a362291c70a87,OP05,3,TIMED,14989,55291,12333,BENCHMARK_ONLY,214959,0c862579007515b83b00835603c8949a126a764c90c615f7c19c586ba68c78f5,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,745,SRC-111,MATCH,2026-09-24T16:24:43.426244+00:00
null,92541,PREDICT,NO_ALERT,null,null,59583,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98ab789081954ff492761392584cf081.json,core,252500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98ab789081954ff492761392584cf081,OP05,3,TIMED,14989,54917,11625,BENCHMARK_ONLY,222750,b9d6deb525d91104f50b44884da8ff947ffd6d9a7381e3b27ae3b687743f230a,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,746,SRC-111,MATCH,2026-09-24T16:24:43.426501+00:00
null,90541,PREDICT,NO_ALERT,null,null,53500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98f34a3e8c714756b25747a6de53e8d3.json,core,237084,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98f34a3e8c714756b25747a6de53e8d3,OP05,3,TIMED,14989,50125,10750,BENCHMARK_ONLY,208709,7f38214dc4f7a0ce504d3d33832c5f27658aeac3b26e5a9ef907db1a65d543ef,1291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,747,SRC-111,MATCH,2026-09-24T16:24:43.426767+00:00
null,85584,PREDICT,NO_ALERT,null,null,57917,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-99be81ac75a14cadb445bf46c644773a.json,core,273792,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-99be81ac75a14cadb445bf46c644773a,OP05,3,TIMED,14988,77917,12084,BENCHMARK_ONLY,237916,d8961ebe230b2ae0d4f8edfa91dddbd3f37233e29984df0849037b8b08d6d44f,1750,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,748,SRC-111,MATCH,2026-09-24T16:24:43.427017+00:00
null,82500,PREDICT,NO_ALERT,null,null,61666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9b52b2ee157c430d9d6d65e68f69d56a.json,core,251125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9b52b2ee157c430d9d6d65e68f69d56a,OP05,3,TIMED,14989,57458,11500,BENCHMARK_ONLY,217750,71e9d45dbb17f812006e760044cd376e034128156b35682a6addb402d5f4833f,1625,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,749,SRC-111,MATCH,2026-09-24T16:24:43.427303+00:00
null,89667,PREDICT,NO_ALERT,null,null,58083,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e491ec4e8404d29a705c28e8c207a7b.json,core,249042,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9e491ec4e8404d29a705c28e8c207a7b,OP05,3,TIMED,14989,55750,11708,BENCHMARK_ONLY,219334,229fecc5a257bfcbbed4b429f7b9f3947b98231a5e06f63ec2d994e3a48bac79,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,750,SRC-111,MATCH,2026-09-24T16:24:43.427567+00:00
null,90875,PREDICT,NO_ALERT,null,null,57375,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e49742f5d844f06b1e3a334f09830a8.json,core,275375,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-9e49742f5d844f06b1e3a334f09830a8,OP05,3,TIMED,14987,76916,12791,BENCHMARK_ONLY,243084,ad7f4e50a34d18518e84dfced381098380ecc144e7e5c7959512c6153911b346,1916,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,751,SRC-111,MATCH,2026-09-24T16:24:43.427826+00:00
null,95416,PREDICT,NO_ALERT,null,null,60959,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a1d720b4a9be4ca9b2562409112234ee.json,core,271625,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a1d720b4a9be4ca9b2562409112234ee,OP05,3,TIMED,14987,71000,10833,BENCHMARK_ONLY,242542,fa733b742a162cf839c8ff08e9953a9477639a162a0be6da9c3c9d8305b6d531,1625,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,752,SRC-111,MATCH,2026-09-24T16:24:43.428114+00:00
null,86958,PREDICT,NO_ALERT,null,null,57041,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a20bf5853e9a48feaff4e852bbdf47ad.json,core,248833,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a20bf5853e9a48feaff4e852bbdf47ad,OP05,3,TIMED,14989,57541,11875,BENCHMARK_ONLY,217541,4cfd2ecd058da98870f63bfba7de87d9e8f5084010274f91b46ab8003ca9d7e0,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,753,SRC-111,MATCH,2026-09-24T16:24:43.428401+00:00
null,90125,PREDICT,NO_ALERT,null,null,57667,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a288027ed42c4956859c0202949cb553.json,core,242583,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a288027ed42c4956859c0202949cb553,OP05,3,TIMED,14989,51167,10500,BENCHMARK_ONLY,213208,1ddbabfe22e71952379baa6f60ee3d5c91861c7575968187018c7d12d1571efc,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,754,SRC-111,MATCH,2026-09-24T16:24:43.428663+00:00
null,81375,PREDICT,NO_ALERT,null,null,59000,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a29eee631d274d9db42d18bdeb81319f.json,core,242291,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a29eee631d274d9db42d18bdeb81319f,OP05,3,TIMED,14989,55625,11833,BENCHMARK_ONLY,211834,bf789f7b4cb7b67436a79fd9c1748aae8c75ab57ec7a18ea1745089c07076ed1,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,755,SRC-111,MATCH,2026-09-24T16:24:43.428915+00:00
null,93625,PREDICT,NO_ALERT,null,null,59959,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a2b40d8e26654e33977d07e8029b4152.json,core,269333,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a2b40d8e26654e33977d07e8029b4152,OP05,3,TIMED,14987,69000,11208,BENCHMARK_ONLY,237875,af81ebec5fc80ff742e8b58dc3977b1ab2c077f1982df0442d38188359771de0,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,756,SRC-111,MATCH,2026-09-24T16:24:43.429171+00:00
null,86500,PREDICT,MANIPULATION_ALERT,null,null,59625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a3e82097de664739874d6fecfb2c66cf.json,core,250333,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a3e82097de664739874d6fecfb2c66cf,OP05,3,TIMED,14989,57333,11958,BENCHMARK_ONLY,219750,140d17baaad074d9ca6bc33b4684d42beeded357aaad953f7cdc764e1973c1c4,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,757,SRC-111,MATCH,2026-09-24T16:24:43.429452+00:00
null,92125,PREDICT,NO_ALERT,null,null,54334,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a89371ebd1d5443d80b661d38ded630a.json,core,243625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a89371ebd1d5443d80b661d38ded630a,OP05,3,TIMED,14989,54167,10459,BENCHMARK_ONLY,214791,e7bc1f3be958ca5a460442c847f6c2c404352a5427f142d1c2dee31767d6249c,1084,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,758,SRC-111,MATCH,2026-09-24T16:24:43.429715+00:00
null,101500,PREDICT,NO_ALERT,null,null,58959,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a9e17a3f4e20488eaea2a853997092ae.json,core,262667,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a9e17a3f4e20488eaea2a853997092ae,OP05,3,TIMED,14989,56250,12042,BENCHMARK_ONLY,232750,3565b19f98e07dc94720ab4ea31fcc66fedfc8360c8f4d44d014708ae4daf0ad,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,759,SRC-111,MATCH,2026-09-24T16:24:43.429971+00:00
null,89292,PREDICT,NO_ALERT,null,null,52333,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-aba820088d0b4934959e7c36372b33ab.json,core,238125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-aba820088d0b4934959e7c36372b33ab,OP05,3,TIMED,14989,51292,11584,BENCHMARK_ONLY,208875,a5c4f4655ec74674a2715406512eaf69c5c5d92e5a477b2d4722eb249e99c261,1625,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,760,SRC-111,MATCH,2026-09-24T16:24:43.430248+00:00
null,88708,PREDICT,NO_ALERT,null,null,57625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af05dbc499a84c948497ce527699c75d.json,core,247750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af05dbc499a84c948497ce527699c75d,OP05,3,TIMED,14989,55291,12166,BENCHMARK_ONLY,217792,d39d4d01c32166449561a8753705dc6e4244e4573943b9c5961463516ebd6084,1291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,761,SRC-111,MATCH,2026-09-24T16:24:43.430498+00:00
null,85042,PREDICT,NO_ALERT,null,null,54625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af7e1ec7432e44ecaa0284575f136484.json,core,241625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af7e1ec7432e44ecaa0284575f136484,OP05,3,TIMED,14989,54625,11625,BENCHMARK_ONLY,210083,3b254f1162c10e5e4312fe2a2b045989e0b621cceb672e16d0acbcecab0c64d6,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,762,SRC-111,MATCH,2026-09-24T16:24:43.430761+00:00
null,89125,PREDICT,NO_ALERT,null,null,59084,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-b3cdf7ea97fe4828b00defe30879554f.json,core,248917,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-b3cdf7ea97fe4828b00defe30879554f,OP05,3,TIMED,14989,54833,11458,BENCHMARK_ONLY,218500,8799e3efc96295c9525788fe069fb21edd10a35037b7ba54858c687d2fd95039,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,763,SRC-111,MATCH,2026-09-24T16:24:43.431018+00:00
null,90292,PREDICT,NO_ALERT,null,null,54583,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-b643f5a43cd04c86b513cc14de0fe61c.json,core,244959,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-b643f5a43cd04c86b513cc14de0fe61c,OP05,3,TIMED,14989,54666,11834,BENCHMARK_ONLY,215292,c5c8fb82438b45e1384bec324192aee7cddce2b27cc2468ecde87aa9c2c45ecf,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,764,SRC-111,MATCH,2026-09-24T16:24:43.431278+00:00
null,94875,PREDICT,NO_ALERT,null,null,57792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-bc5614f4a9f445eabccf32ff225edbda.json,core,255375,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-bc5614f4a9f445eabccf32ff225edbda,OP05,3,TIMED,14989,55167,11542,BENCHMARK_ONLY,223500,a9ce432b9a253cc484f7899840b0a4dd6a36579f43c9e3d973ae6dff63ade1cd,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,765,SRC-111,MATCH,2026-09-24T16:24:43.431537+00:00
null,82500,PREDICT,NO_ALERT,null,null,56167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-bdc5e59b34604c399c0701115a201b92.json,core,243042,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-bdc5e59b34604c399c0701115a201b92,OP05,3,TIMED,14989,55292,11875,BENCHMARK_ONLY,209875,55a81c23a2700142268c426500cb733b7dd94c312511e5a9f0658b027abe88c5,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,766,SRC-111,MATCH,2026-09-24T16:24:43.431808+00:00
null,90208,PREDICT,NO_ALERT,null,null,59208,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c18ab253975947a0a4a1c8548002dfff.json,core,250042,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c18ab253975947a0a4a1c8548002dfff,OP05,3,TIMED,14989,55291,11708,BENCHMARK_ONLY,220459,78a2fe4a9a548a61ad35503f75b68658713ce9126f0e84744981fed5ebc92efc,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,767,SRC-111,MATCH,2026-09-24T16:24:43.432064+00:00
null,82583,PREDICT,NO_ALERT,null,null,56041,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c6634734dc634b849b18bee1656cb263.json,core,247458,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c6634734dc634b849b18bee1656cb263,OP05,3,TIMED,14989,64083,11541,BENCHMARK_ONLY,218208,ace39dd20e7afccb7ccc2d970f8d35a9689f46fe727d476d76b4a76f8acf5867,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,768,SRC-111,MATCH,2026-09-24T16:24:43.432322+00:00
null,89042,PREDICT,NO_ALERT,null,null,59667,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c6a4de9dcd2e4de69431563a50211fa0.json,core,247000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c6a4de9dcd2e4de69431563a50211fa0,OP05,3,TIMED,14989,54584,11416,BENCHMARK_ONLY,218750,798e6b6237068e9491b9794cad9141215922ea2aa5f38ea2534af61da6657171,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,769,SRC-111,MATCH,2026-09-24T16:24:43.432583+00:00
null,82334,PREDICT,NO_ALERT,null,null,59792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-c9ffdbd102934795941054e15b7c9221.json,core,240833,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-c9ffdbd102934795941054e15b7c9221,OP05,3,TIMED,14989,54083,11708,BENCHMARK_ONLY,211958,86623fbb2e92a1265e965af26dcec5d9d72950075a5b4834d6d781b929b65645,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,770,SRC-111,MATCH,2026-09-24T16:24:43.432841+00:00
