boolean_only_ns,cached_input_read_parse_ns,command,decision,error,explanation_only_ns,fixed_feature_conversion_ns,fold_id,input_ref,input_view,ipc_request_response_inclusive_ns,kind,logical_state,method_id,model_id,opaque_id,operating_point,pass_number,phase,pid,predict_including_explanation_and_model_integrity_ns,prediction_serialization_ns,record_role,sample_inclusive_ns,semantic_sha256,semantic_verification_ns,separate_boolean_explanation_status,sequence,source_condition,status,utc
null,82916,PREDICT,NO_ALERT,null,null,53500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7694b66eb50542b197e217196bb1b41c.json,core,230959,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-7694b66eb50542b197e217196bb1b41c,OP05,1,WARMUP,14989,51333,11042,BENCHMARK_ONLY,202625,9191362150c7f249133b67d7c2d4b215f4f3f875176aa684b5aa411a21ca3cb8,1334,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,239,SRC-111,MATCH,2026-09-24T16:24:43.289883+00:00
null,80750,PREDICT,NO_ALERT,null,null,53292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-783a54b63c37445a88ddf4a07549d567.json,core,224542,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-783a54b63c37445a88ddf4a07549d567,OP05,1,WARMUP,14989,49209,10167,BENCHMARK_ONLY,196917,daecd89a8cc681f72ee35079505143e4a2d28206435e60f4c7b84da4bce472d0,1000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,240,SRC-111,MATCH,2026-09-24T16:24:43.290126+00:00
null,86375,PREDICT,NO_ALERT,null,null,57084,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-79a20c1c837b40cd9632e14018584f7c.json,core,268250,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-79a20c1c837b40cd9632e14018584f7c,OP05,1,WARMUP,14988,73583,11333,BENCHMARK_ONLY,233084,78d7fb0abb6c3c061bff488e7ddd4640bcb2f3171ec1ea6056014666b71ff45c,1875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,241,SRC-111,MATCH,2026-09-24T16:24:43.290364+00:00
null,106458,PREDICT,NO_ALERT,null,null,72291,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7d0cf7a3679d4c53ac45e625f89b194f.json,core,333708,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-7d0cf7a3679d4c53ac45e625f89b194f,OP05,1,WARMUP,14987,89916,15500,BENCHMARK_ONLY,290792,dd67ab4204f309b7b923ef88aecb79a32257e4f8a898744cee12ea73bc962f88,2959,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,242,SRC-111,MATCH,2026-09-24T16:24:43.290651+00:00
null,86458,PREDICT,NO_ALERT,null,null,55334,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7e19b3e0cd3542c99cbf9a8922f31614.json,core,273666,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-7e19b3e0cd3542c99cbf9a8922f31614,OP05,1,WARMUP,14988,79416,12583,BENCHMARK_ONLY,238958,662d826ed820b8477a1930573eab084918aeb1e4124fb8f03ebc0ed2123e0770,1916,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,243,SRC-111,MATCH,2026-09-24T16:24:43.290993+00:00
null,113917,PREDICT,NO_ALERT,null,null,58250,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-80ad32c65c7f4a84b70779eccd24ce6c.json,core,310084,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-80ad32c65c7f4a84b70779eccd24ce6c,OP05,1,WARMUP,14987,76958,14084,BENCHMARK_ONLY,268167,8b9073e7107eda8ce26743e5164e20495de32dbf07a3c3510fecd9299b231309,1792,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,244,SRC-111,MATCH,2026-09-24T16:24:43.291283+00:00
null,83750,PREDICT,NO_ALERT,null,null,55375,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-81b8159bd8b3423394d5e8b4a26632a6.json,core,236458,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-81b8159bd8b3423394d5e8b4a26632a6,OP05,1,WARMUP,14989,52417,10417,BENCHMARK_ONLY,206500,4ce195fbeebe405c6ad9fae6608a33d6c8eb27416694ba4aefb91bd57a1ffc8b,1750,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,245,SRC-111,MATCH,2026-09-24T16:24:43.291602+00:00
null,81083,PREDICT,NO_ALERT,null,null,52166,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-82d0a5d1541045d983f6de4d05510132.json,core,229959,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-82d0a5d1541045d983f6de4d05510132,OP05,1,WARMUP,14989,51333,11833,BENCHMARK_ONLY,200875,4a772d5c73ae8786f8013575e3371c29ce5f37de8ddc15afc798fbca728aa126,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,246,SRC-111,MATCH,2026-09-24T16:24:43.291847+00:00
null,87375,PREDICT,NO_ALERT,null,null,58167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-85d3032ca80a403d9cbae33f12955f2e.json,core,243709,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-85d3032ca80a403d9cbae33f12955f2e,OP05,1,WARMUP,14989,54584,11417,BENCHMARK_ONLY,215500,378aa2acb05be4493fe30d6d097574e7c02d0bd2a2408c08fa0773c0dd7f41e8,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,247,SRC-111,MATCH,2026-09-24T16:24:43.292092+00:00
null,88375,PREDICT,NO_ALERT,null,null,55791,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-86d5cc918c2e4806811a1b6a8083f3c1.json,core,269875,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-86d5cc918c2e4806811a1b6a8083f3c1,OP05,1,WARMUP,14988,71750,12125,BENCHMARK_ONLY,232500,961e70b4b97cab554df643db3225852b68cca47e110d3612388e13bc12131ac7,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,248,SRC-111,MATCH,2026-09-24T16:24:43.292349+00:00
null,88333,PREDICT,NO_ALERT,null,null,59708,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-89556fc6e422470687be6418887a9da8.json,core,244000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-89556fc6e422470687be6418887a9da8,OP05,1,WARMUP,14989,52708,10625,BENCHMARK_ONLY,215416,2c52b0e113385004a4e0b25ed1b932218d76279377047c44110c9a701578113e,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,249,SRC-111,MATCH,2026-09-24T16:24:43.292628+00:00
null,81250,PREDICT,NO_ALERT,null,null,49917,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-896430e0a5f94eb8aafc46be91ce1cad.json,core,225584,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-896430e0a5f94eb8aafc46be91ce1cad,OP05,1,WARMUP,14989,49708,11458,BENCHMARK_ONLY,196583,dbf8b88bcde9455eeb215596d6bc859eb8300497b60d5253422433403b294c7a,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,250,SRC-111,MATCH,2026-09-24T16:24:43.292884+00:00
null,101916,PREDICT,MANIPULATION_ALERT,null,null,63208,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-89bbcf34beb24f66bbac691b9d61be73.json,core,292417,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-89bbcf34beb24f66bbac691b9d61be73,OP05,1,WARMUP,14987,74167,12875,BENCHMARK_ONLY,256959,76aec8ed53fb0d19c3190514b9543ec96e78b37e789f3a713ff26d453903df64,1750,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,251,SRC-111,MATCH,2026-09-24T16:24:43.293125+00:00
null,82042,PREDICT,NO_ALERT,null,null,54792,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-8f5f93dc616d4a3ea7ffaaa6471f56dd.json,core,238917,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,OP05,1,WARMUP,14989,52709,12500,BENCHMARK_ONLY,206291,7b96a856fe66f6ce11cf663ec0bf06d672f44729b22404cd6f968098006e82cf,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,252,SRC-111,MATCH,2026-09-24T16:24:43.293425+00:00
null,87958,PREDICT,NO_ALERT,null,null,54500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9303443b8e5142a68b7738384a867615.json,core,233958,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9303443b8e5142a68b7738384a867615,OP05,1,WARMUP,14989,50250,10167,BENCHMARK_ONLY,206583,ccb83b61c35330315cfd18d8dd5c15bdf15abc9bb433892aa24e34a688673a87,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,253,SRC-111,MATCH,2026-09-24T16:24:43.293677+00:00
null,80250,PREDICT,NO_ALERT,null,null,58417,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-932cbe9564b14e75969253310235435c.json,core,237333,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-932cbe9564b14e75969253310235435c,OP05,1,WARMUP,14989,54500,11375,BENCHMARK_ONLY,208625,b5ff0cc8d609f4371130b3aef4d38c1b149d131da54f89218dc6c9dc3b6ba502,1291,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,254,SRC-111,MATCH,2026-09-24T16:24:43.293921+00:00
null,86875,PREDICT,NO_ALERT,null,null,54542,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-94e96649664e4315b2b3069a565edff8.json,core,232000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-94e96649664e4315b2b3069a565edff8,OP05,1,WARMUP,14989,48833,10333,BENCHMARK_ONLY,204375,b1bd858753e9e63bba2dcb64e3b7c72fc0a4b574fd23d86a7ee41194bea40e0d,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,255,SRC-111,MATCH,2026-09-24T16:24:43.294170+00:00
null,79458,PREDICT,MANIPULATION_ALERT,null,null,53625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-957b571ca6cb4100b4587222d97744e8.json,core,231542,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-957b571ca6cb4100b4587222d97744e8,OP05,1,WARMUP,14989,52792,11042,BENCHMARK_ONLY,201000,c5247f9006c079bc9b80f8730b399ce6e5c277c4348ad0ddd14f3a76934d6c60,1334,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,256,SRC-111,MATCH,2026-09-24T16:24:43.294412+00:00
null,95042,PREDICT,MANIPULATION_ALERT,null,null,60667,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a26777a752437a93cd8c4ec3c25125.json,core,279000,SAMPLE,T,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-97a26777a752437a93cd8c4ec3c25125,OP05,1,WARMUP,14988,72333,11166,BENCHMARK_ONLY,243959,4091fad7f9bf7b9f7aa86be9961a04f3bb381e439b9e1504946f44a251761c2b,2000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,257,SRC-111,MATCH,2026-09-24T16:24:43.294662+00:00
null,81417,PREDICT,NO_ALERT,null,null,58458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a44bd0a47740cb92ba37c8c53c4fb7.json,core,242000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97a44bd0a47740cb92ba37c8c53c4fb7,OP05,1,WARMUP,14989,55958,11500,BENCHMARK_ONLY,211500,1925822d9f1a2c0c2161bf8b49440c76b8aafadeea78b36a05579065673c8bda,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,258,SRC-111,MATCH,2026-09-24T16:24:43.294950+00:00
null,87709,PREDICT,NO_ALERT,null,null,53417,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97b5267853884c94bf4a362291c70a87.json,core,231500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97b5267853884c94bf4a362291c70a87,OP05,1,WARMUP,14989,49500,10250,BENCHMARK_ONLY,204500,0c862579007515b83b00835603c8949a126a764c90c615f7c19c586ba68c78f5,1083,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,259,SRC-111,MATCH,2026-09-24T16:24:43.295203+00:00
null,85500,PREDICT,NO_ALERT,null,null,56750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98ab789081954ff492761392584cf081.json,core,240792,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98ab789081954ff492761392584cf081,OP05,1,WARMUP,14989,54208,11292,BENCHMARK_ONLY,211667,b9d6deb525d91104f50b44884da8ff947ffd6d9a7381e3b27ae3b687743f230a,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,260,SRC-111,MATCH,2026-09-24T16:24:43.295448+00:00
null,87542,PREDICT,NO_ALERT,null,null,53500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98f34a3e8c714756b25747a6de53e8d3.json,core,231625,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98f34a3e8c714756b25747a6de53e8d3,OP05,1,WARMUP,14989,49333,9958,BENCHMARK_ONLY,204041,7f38214dc4f7a0ce504d3d33832c5f27658aeac3b26e5a9ef907db1a65d543ef,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,261,SRC-111,MATCH,2026-09-24T16:24:43.295702+00:00
null,86208,PREDICT,NO_ALERT,null,null,61041,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-99be81ac75a14cadb445bf46c644773a.json,core,277416,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-99be81ac75a14cadb445bf46c644773a,OP05,1,WARMUP,14988,78750,12042,BENCHMARK_ONLY,242583,d8961ebe230b2ae0d4f8edfa91dddbd3f37233e29984df0849037b8b08d6d44f,1584,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,262,SRC-111,MATCH,2026-09-24T16:24:43.295947+00:00
null,85416,PREDICT,NO_ALERT,null,null,53291,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9b52b2ee157c430d9d6d65e68f69d56a.json,core,236083,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9b52b2ee157c430d9d6d65e68f69d56a,OP05,1,WARMUP,14989,51958,11208,BENCHMARK_ONLY,206167,71e9d45dbb17f812006e760044cd376e034128156b35682a6addb402d5f4833f,1542,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,263,SRC-111,MATCH,2026-09-24T16:24:43.296236+00:00
null,87375,PREDICT,NO_ALERT,null,null,56500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e491ec4e8404d29a705c28e8c207a7b.json,core,242375,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9e491ec4e8404d29a705c28e8c207a7b,OP05,1,WARMUP,14989,54334,11083,BENCHMARK_ONLY,213250,229fecc5a257bfcbbed4b429f7b9f3947b98231a5e06f63ec2d994e3a48bac79,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,264,SRC-111,MATCH,2026-09-24T16:24:43.296483+00:00
null,93041,PREDICT,NO_ALERT,null,null,57958,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e49742f5d844f06b1e3a334f09830a8.json,core,282583,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-9e49742f5d844f06b1e3a334f09830a8,OP05,1,WARMUP,14987,75875,13583,BENCHMARK_ONLY,245459,ad7f4e50a34d18518e84dfced381098380ecc144e7e5c7959512c6153911b346,1750,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,265,SRC-111,MATCH,2026-09-24T16:24:43.296742+00:00
null,94000,PREDICT,NO_ALERT,null,null,59792,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a1d720b4a9be4ca9b2562409112234ee.json,core,272584,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a1d720b4a9be4ca9b2562409112234ee,OP05,1,WARMUP,14987,71959,11750,BENCHMARK_ONLY,241875,fa733b742a162cf839c8ff08e9953a9477639a162a0be6da9c3c9d8305b6d531,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,266,SRC-111,MATCH,2026-09-24T16:24:43.297033+00:00
null,81792,PREDICT,NO_ALERT,null,null,55042,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a20bf5853e9a48feaff4e852bbdf47ad.json,core,235208,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a20bf5853e9a48feaff4e852bbdf47ad,OP05,1,WARMUP,14989,51375,10708,BENCHMARK_ONLY,203000,4cfd2ecd058da98870f63bfba7de87d9e8f5084010274f91b46ab8003ca9d7e0,1416,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,267,SRC-111,MATCH,2026-09-24T16:24:43.297320+00:00
null,96583,PREDICT,NO_ALERT,null,null,56750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a288027ed42c4956859c0202949cb553.json,core,290583,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a288027ed42c4956859c0202949cb553,OP05,1,WARMUP,14989,49333,10750,BENCHMARK_ONLY,217042,1ddbabfe22e71952379baa6f60ee3d5c91861c7575968187018c7d12d1571efc,1125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,268,SRC-111,MATCH,2026-09-24T16:24:43.297566+00:00
null,80041,PREDICT,NO_ALERT,null,null,54291,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a29eee631d274d9db42d18bdeb81319f.json,core,235000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a29eee631d274d9db42d18bdeb81319f,OP05,1,WARMUP,14989,54500,11791,BENCHMARK_ONLY,204709,bf789f7b4cb7b67436a79fd9c1748aae8c75ab57ec7a18ea1745089c07076ed1,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,269,SRC-111,MATCH,2026-09-24T16:24:43.297865+00:00
null,100833,PREDICT,NO_ALERT,null,null,63292,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a2b40d8e26654e33977d07e8029b4152.json,core,284000,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a2b40d8e26654e33977d07e8029b4152,OP05,1,WARMUP,14987,71417,11667,BENCHMARK_ONLY,251708,af81ebec5fc80ff742e8b58dc3977b1ab2c077f1982df0442d38188359771de0,1542,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,270,SRC-111,MATCH,2026-09-24T16:24:43.298118+00:00
null,82291,PREDICT,MANIPULATION_ALERT,null,null,57666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a3e82097de664739874d6fecfb2c66cf.json,core,243250,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a3e82097de664739874d6fecfb2c66cf,OP05,1,WARMUP,14989,56416,11500,BENCHMARK_ONLY,212208,140d17baaad074d9ca6bc33b4684d42beeded357aaad953f7cdc764e1973c1c4,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,271,SRC-111,MATCH,2026-09-24T16:24:43.298411+00:00
null,88292,PREDICT,NO_ALERT,null,null,55083,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a89371ebd1d5443d80b661d38ded630a.json,core,235291,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a89371ebd1d5443d80b661d38ded630a,OP05,1,WARMUP,14989,49334,10459,BENCHMARK_ONLY,206708,e7bc1f3be958ca5a460442c847f6c2c404352a5427f142d1c2dee31767d6249c,1042,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,272,SRC-111,MATCH,2026-09-24T16:24:43.298666+00:00
null,89209,PREDICT,NO_ALERT,null,null,54833,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a9e17a3f4e20488eaea2a853997092ae.json,core,243250,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a9e17a3f4e20488eaea2a853997092ae,OP05,1,WARMUP,14989,54542,11083,BENCHMARK_ONLY,213792,3565b19f98e07dc94720ab4ea31fcc66fedfc8360c8f4d44d014708ae4daf0ad,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,273,SRC-111,MATCH,2026-09-24T16:24:43.298913+00:00
null,86750,PREDICT,NO_ALERT,null,null,56667,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-aba820088d0b4934959e7c36372b33ab.json,core,232834,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-aba820088d0b4934959e7c36372b33ab,OP05,1,WARMUP,14989,48709,10041,BENCHMARK_ONLY,206083,a5c4f4655ec74674a2715406512eaf69c5c5d92e5a477b2d4722eb249e99c261,1416,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,274,SRC-111,MATCH,2026-09-24T16:24:43.299167+00:00
null,80375,PREDICT,NO_ALERT,null,null,56750,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af05dbc499a84c948497ce527699c75d.json,core,237791,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af05dbc499a84c948497ce527699c75d,OP05,1,WARMUP,14989,58042,11125,BENCHMARK_ONLY,210458,d39d4d01c32166449561a8753705dc6e4244e4573943b9c5961463516ebd6084,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,275,SRC-111,MATCH,2026-09-24T16:24:43.299409+00:00
null,86583,PREDICT,NO_ALERT,null,null,56666,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af7e1ec7432e44ecaa0284575f136484.json,core,233000,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af7e1ec7432e44ecaa0284575f136484,OP05,1,WARMUP,14989,48833,10167,BENCHMARK_ONLY,206041,3b254f1162c10e5e4312fe2a2b045989e0b621cceb672e16d0acbcecab0c64d6,1334,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,276,SRC-111,MATCH,2026-09-24T16:24:43.299659+00:00
