boolean_only_ns,cached_input_read_parse_ns,command,decision,error,explanation_only_ns,fixed_feature_conversion_ns,fold_id,input_ref,input_view,ipc_request_response_inclusive_ns,kind,logical_state,method_id,model_id,opaque_id,operating_point,pass_number,phase,pid,predict_including_explanation_and_model_integrity_ns,prediction_serialization_ns,record_role,sample_inclusive_ns,semantic_sha256,semantic_verification_ns,separate_boolean_explanation_status,sequence,source_condition,status,utc
null,88958,PREDICT,NO_ALERT,null,null,59958,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-783a54b63c37445a88ddf4a07549d567.json,core,249750,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-783a54b63c37445a88ddf4a07549d567,OP05,1,COLD,14989,54958,11417,BENCHMARK_ONLY,219458,daecd89a8cc681f72ee35079505143e4a2d28206435e60f4c7b84da4bce472d0,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,78,SRC-111,MATCH,2026-09-24T16:24:43.245973+00:00
null,91875,PREDICT,NO_ALERT,null,null,57917,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-79a20c1c837b40cd9632e14018584f7c.json,core,276292,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-79a20c1c837b40cd9632e14018584f7c,OP05,1,COLD,14988,74458,12292,BENCHMARK_ONLY,240958,78d7fb0abb6c3c061bff488e7ddd4640bcb2f3171ec1ea6056014666b71ff45c,1541,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,79,SRC-111,MATCH,2026-09-24T16:24:43.246238+00:00
null,90125,PREDICT,NO_ALERT,null,null,58917,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7d0cf7a3679d4c53ac45e625f89b194f.json,core,278083,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-7d0cf7a3679d4c53ac45e625f89b194f,OP05,1,COLD,14987,75708,12583,BENCHMARK_ONLY,242750,dd67ab4204f309b7b923ef88aecb79a32257e4f8a898744cee12ea73bc962f88,2416,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,80,SRC-111,MATCH,2026-09-24T16:24:43.246522+00:00
null,93500,PREDICT,NO_ALERT,null,null,63292,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-7e19b3e0cd3542c99cbf9a8922f31614.json,core,291875,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-7e19b3e0cd3542c99cbf9a8922f31614,OP05,1,COLD,14988,79959,12834,BENCHMARK_ONLY,254667,662d826ed820b8477a1930573eab084918aeb1e4124fb8f03ebc0ed2123e0770,2000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,81,SRC-111,MATCH,2026-09-24T16:24:43.246815+00:00
null,94458,PREDICT,NO_ALERT,null,null,63625,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-80ad32c65c7f4a84b70779eccd24ce6c.json,core,280417,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-80ad32c65c7f4a84b70779eccd24ce6c,OP05,1,COLD,14987,72917,12708,BENCHMARK_ONLY,248334,8b9073e7107eda8ce26743e5164e20495de32dbf07a3c3510fecd9299b231309,1584,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,82,SRC-111,MATCH,2026-09-24T16:24:43.247123+00:00
null,81542,PREDICT,NO_ALERT,null,null,58625,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-81b8159bd8b3423394d5e8b4a26632a6.json,core,246125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-81b8159bd8b3423394d5e8b4a26632a6,OP05,1,COLD,14989,59250,12209,BENCHMARK_ONLY,216209,4ce195fbeebe405c6ad9fae6608a33d6c8eb27416694ba4aefb91bd57a1ffc8b,1709,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,83,SRC-111,MATCH,2026-09-24T16:24:43.247409+00:00
null,89041,PREDICT,NO_ALERT,null,null,57833,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-82d0a5d1541045d983f6de4d05510132.json,core,239542,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-82d0a5d1541045d983f6de4d05510132,OP05,1,COLD,14989,51583,10666,BENCHMARK_ONLY,213083,4a772d5c73ae8786f8013575e3371c29ce5f37de8ddc15afc798fbca728aa126,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,84,SRC-111,MATCH,2026-09-24T16:24:43.247667+00:00
null,78500,PREDICT,NO_ALERT,null,null,57125,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-85d3032ca80a403d9cbae33f12955f2e.json,core,235083,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-85d3032ca80a403d9cbae33f12955f2e,OP05,1,COLD,14989,55917,11459,BENCHMARK_ONLY,207000,378aa2acb05be4493fe30d6d097574e7c02d0bd2a2408c08fa0773c0dd7f41e8,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,85,SRC-111,MATCH,2026-09-24T16:24:43.247913+00:00
null,94875,PREDICT,NO_ALERT,null,null,59959,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-86d5cc918c2e4806811a1b6a8083f3c1.json,core,278791,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-86d5cc918c2e4806811a1b6a8083f3c1,OP05,1,COLD,14988,72292,11458,BENCHMARK_ONLY,242667,961e70b4b97cab554df643db3225852b68cca47e110d3612388e13bc12131ac7,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,86,SRC-111,MATCH,2026-09-24T16:24:43.248168+00:00
null,84416,PREDICT,NO_ALERT,null,null,60250,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-89556fc6e422470687be6418887a9da8.json,core,249500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-89556fc6e422470687be6418887a9da8,OP05,1,COLD,14989,57250,11792,BENCHMARK_ONLY,218167,2c52b0e113385004a4e0b25ed1b932218d76279377047c44110c9a701578113e,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,87,SRC-111,MATCH,2026-09-24T16:24:43.248455+00:00
null,94333,PREDICT,NO_ALERT,null,null,53208,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-896430e0a5f94eb8aafc46be91ce1cad.json,core,250833,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-896430e0a5f94eb8aafc46be91ce1cad,OP05,1,COLD,14989,55291,12458,BENCHMARK_ONLY,219334,dbf8b88bcde9455eeb215596d6bc859eb8300497b60d5253422433403b294c7a,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,88,SRC-111,MATCH,2026-09-24T16:24:43.248718+00:00
null,101334,PREDICT,MANIPULATION_ALERT,null,null,63666,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-89bbcf34beb24f66bbac691b9d61be73.json,core,301417,SAMPLE,T,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-89bbcf34beb24f66bbac691b9d61be73,OP05,1,COLD,14987,79708,13833,BENCHMARK_ONLY,265000,76aec8ed53fb0d19c3190514b9543ec96e78b37e789f3a713ff26d453903df64,3125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,89,SRC-111,MATCH,2026-09-24T16:24:43.248987+00:00
null,82625,PREDICT,NO_ALERT,null,null,55208,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-8f5f93dc616d4a3ea7ffaaa6471f56dd.json,core,243125,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-8f5f93dc616d4a3ea7ffaaa6471f56dd,OP05,1,COLD,14989,56875,11833,BENCHMARK_ONLY,210583,7b96a856fe66f6ce11cf663ec0bf06d672f44729b22404cd6f968098006e82cf,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,90,SRC-111,MATCH,2026-09-24T16:24:43.249301+00:00
null,88208,PREDICT,NO_ALERT,null,null,58166,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9303443b8e5142a68b7738384a867615.json,core,247709,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9303443b8e5142a68b7738384a867615,OP05,1,COLD,14989,55958,11417,BENCHMARK_ONLY,217875,ccb83b61c35330315cfd18d8dd5c15bdf15abc9bb433892aa24e34a688673a87,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,91,SRC-111,MATCH,2026-09-24T16:24:43.249553+00:00
null,81667,PREDICT,NO_ALERT,null,null,54791,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-932cbe9564b14e75969253310235435c.json,core,235917,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-932cbe9564b14e75969253310235435c,OP05,1,COLD,14989,55291,11125,BENCHMARK_ONLY,207041,b5ff0cc8d609f4371130b3aef4d38c1b149d131da54f89218dc6c9dc3b6ba502,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,92,SRC-111,MATCH,2026-09-24T16:24:43.249812+00:00
null,88791,PREDICT,NO_ALERT,null,null,63875,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-94e96649664e4315b2b3069a565edff8.json,core,252500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-94e96649664e4315b2b3069a565edff8,OP05,1,COLD,14989,54584,12000,BENCHMARK_ONLY,223209,b1bd858753e9e63bba2dcb64e3b7c72fc0a4b574fd23d86a7ee41194bea40e0d,1250,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,93,SRC-111,MATCH,2026-09-24T16:24:43.250060+00:00
null,81167,PREDICT,MANIPULATION_ALERT,null,null,53000,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-957b571ca6cb4100b4587222d97744e8.json,core,234250,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-957b571ca6cb4100b4587222d97744e8,OP05,1,COLD,14989,54875,11125,BENCHMARK_ONLY,204333,c5247f9006c079bc9b80f8730b399ce6e5c277c4348ad0ddd14f3a76934d6c60,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,94,SRC-111,MATCH,2026-09-24T16:24:43.250323+00:00
null,95125,PREDICT,MANIPULATION_ALERT,null,null,63500,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a26777a752437a93cd8c4ec3c25125.json,core,293750,SAMPLE,T,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-97a26777a752437a93cd8c4ec3c25125,OP05,1,COLD,14988,79417,12500,BENCHMARK_ONLY,255375,4091fad7f9bf7b9f7aa86be9961a04f3bb381e439b9e1504946f44a251761c2b,1875,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,95,SRC-111,MATCH,2026-09-24T16:24:43.250573+00:00
null,89750,PREDICT,NO_ALERT,null,null,60417,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97a44bd0a47740cb92ba37c8c53c4fb7.json,core,253334,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97a44bd0a47740cb92ba37c8c53c4fb7,OP05,1,COLD,14989,57541,11708,BENCHMARK_ONLY,223667,1925822d9f1a2c0c2161bf8b49440c76b8aafadeea78b36a05579065673c8bda,1333,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,96,SRC-111,MATCH,2026-09-24T16:24:43.250877+00:00
null,88292,PREDICT,NO_ALERT,null,null,59250,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-97b5267853884c94bf4a362291c70a87.json,core,241708,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-97b5267853884c94bf4a362291c70a87,OP05,1,COLD,14989,50958,10458,BENCHMARK_ONLY,212666,0c862579007515b83b00835603c8949a126a764c90c615f7c19c586ba68c78f5,1167,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,97,SRC-111,MATCH,2026-09-24T16:24:43.251146+00:00
null,81166,PREDICT,NO_ALERT,null,null,55916,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98ab789081954ff492761392584cf081.json,core,235708,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98ab789081954ff492761392584cf081,OP05,1,COLD,14989,54666,11292,BENCHMARK_ONLY,207042,b9d6deb525d91104f50b44884da8ff947ffd6d9a7381e3b27ae3b687743f230a,1208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,98,SRC-111,MATCH,2026-09-24T16:24:43.251398+00:00
null,90792,PREDICT,NO_ALERT,null,null,58209,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-98f34a3e8c714756b25747a6de53e8d3.json,core,245500,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-98f34a3e8c714756b25747a6de53e8d3,OP05,1,COLD,14989,49875,10917,BENCHMARK_ONLY,213833,7f38214dc4f7a0ce504d3d33832c5f27658aeac3b26e5a9ef907db1a65d543ef,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,99,SRC-111,MATCH,2026-09-24T16:24:43.251647+00:00
null,92959,PREDICT,NO_ALERT,null,null,62667,LOEO-v1-02,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-99be81ac75a14cadb445bf46c644773a.json,core,290791,SAMPLE,F,GREEDY_OR,r03-473f47463b00eb7aea74f493,sample-99be81ac75a14cadb445bf46c644773a,OP05,1,COLD,14988,79375,12417,BENCHMARK_ONLY,251834,d8961ebe230b2ae0d4f8edfa91dddbd3f37233e29984df0849037b8b08d6d44f,1541,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,100,SRC-111,MATCH,2026-09-24T16:24:43.251906+00:00
null,89750,PREDICT,NO_ALERT,null,null,55167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9b52b2ee157c430d9d6d65e68f69d56a.json,core,242584,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9b52b2ee157c430d9d6d65e68f69d56a,OP05,1,COLD,14989,51042,10583,BENCHMARK_ONLY,210833,71e9d45dbb17f812006e760044cd376e034128156b35682a6addb402d5f4833f,1417,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,101,SRC-111,MATCH,2026-09-24T16:24:43.252206+00:00
null,88875,PREDICT,NO_ALERT,null,null,57667,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e491ec4e8404d29a705c28e8c207a7b.json,core,246208,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-9e491ec4e8404d29a705c28e8c207a7b,OP05,1,COLD,14989,55167,11334,BENCHMARK_ONLY,217167,229fecc5a257bfcbbed4b429f7b9f3947b98231a5e06f63ec2d994e3a48bac79,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,102,SRC-111,MATCH,2026-09-24T16:24:43.252461+00:00
null,93125,PREDICT,NO_ALERT,null,null,57209,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-9e49742f5d844f06b1e3a334f09830a8.json,core,278708,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-9e49742f5d844f06b1e3a334f09830a8,OP05,1,COLD,14987,73167,12917,BENCHMARK_ONLY,241792,ad7f4e50a34d18518e84dfced381098380ecc144e7e5c7959512c6153911b346,2125,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,103,SRC-111,MATCH,2026-09-24T16:24:43.252722+00:00
null,93291,PREDICT,NO_ALERT,null,null,59084,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a1d720b4a9be4ca9b2562409112234ee.json,core,280917,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a1d720b4a9be4ca9b2562409112234ee,OP05,1,COLD,14987,76083,12625,BENCHMARK_ONLY,245584,fa733b742a162cf839c8ff08e9953a9477639a162a0be6da9c3c9d8305b6d531,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,104,SRC-111,MATCH,2026-09-24T16:24:43.253011+00:00
null,79375,PREDICT,NO_ALERT,null,null,56791,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a20bf5853e9a48feaff4e852bbdf47ad.json,core,244417,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a20bf5853e9a48feaff4e852bbdf47ad,OP05,1,COLD,14989,57417,11583,BENCHMARK_ONLY,209375,4cfd2ecd058da98870f63bfba7de87d9e8f5084010274f91b46ab8003ca9d7e0,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,105,SRC-111,MATCH,2026-09-24T16:24:43.253304+00:00
null,92083,PREDICT,NO_ALERT,null,null,81416,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a288027ed42c4956859c0202949cb553.json,core,420083,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a288027ed42c4956859c0202949cb553,OP05,1,COLD,14989,62333,13458,BENCHMARK_ONLY,255375,1ddbabfe22e71952379baa6f60ee3d5c91861c7575968187018c7d12d1571efc,2208,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,106,SRC-111,MATCH,2026-09-24T16:24:43.253561+00:00
null,95750,PREDICT,NO_ALERT,null,null,64708,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a29eee631d274d9db42d18bdeb81319f.json,core,270083,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a29eee631d274d9db42d18bdeb81319f,OP05,1,COLD,14989,55417,11459,BENCHMARK_ONLY,232083,bf789f7b4cb7b67436a79fd9c1748aae8c75ab57ec7a18ea1745089c07076ed1,2042,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,107,SRC-111,MATCH,2026-09-24T16:24:43.254015+00:00
null,116500,PREDICT,NO_ALERT,null,null,62875,LOEO-v1-01,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a2b40d8e26654e33977d07e8029b4152.json,core,318459,SAMPLE,F,GREEDY_OR,r03-32440e7ea280302890a67a73,sample-a2b40d8e26654e33977d07e8029b4152,OP05,1,COLD,14987,78750,13708,BENCHMARK_ONLY,279083,af81ebec5fc80ff742e8b58dc3977b1ab2c077f1982df0442d38188359771de0,4000,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,108,SRC-111,MATCH,2026-09-24T16:24:43.254299+00:00
null,95917,PREDICT,MANIPULATION_ALERT,null,null,61042,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a3e82097de664739874d6fecfb2c66cf.json,core,257208,SAMPLE,T,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a3e82097de664739874d6fecfb2c66cf,OP05,1,COLD,14989,52917,11417,BENCHMARK_ONLY,225708,140d17baaad074d9ca6bc33b4684d42beeded357aaad953f7cdc764e1973c1c4,1625,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,109,SRC-111,MATCH,2026-09-24T16:24:43.254632+00:00
null,90083,PREDICT,NO_ALERT,null,null,54458,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a89371ebd1d5443d80b661d38ded630a.json,core,249541,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a89371ebd1d5443d80b661d38ded630a,OP05,1,COLD,14989,55667,12500,BENCHMARK_ONLY,217667,e7bc1f3be958ca5a460442c847f6c2c404352a5427f142d1c2dee31767d6249c,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,110,SRC-111,MATCH,2026-09-24T16:24:43.254899+00:00
null,98458,PREDICT,NO_ALERT,null,null,56500,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-a9e17a3f4e20488eaea2a853997092ae.json,core,250333,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-a9e17a3f4e20488eaea2a853997092ae,OP05,1,COLD,14989,50125,10208,BENCHMARK_ONLY,219333,3565b19f98e07dc94720ab4ea31fcc66fedfc8360c8f4d44d014708ae4daf0ad,1458,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,111,SRC-111,MATCH,2026-09-24T16:24:43.255162+00:00
null,84167,PREDICT,NO_ALERT,null,null,58167,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-aba820088d0b4934959e7c36372b33ab.json,core,243084,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-aba820088d0b4934959e7c36372b33ab,OP05,1,COLD,14989,55459,11459,BENCHMARK_ONLY,213833,a5c4f4655ec74674a2715406512eaf69c5c5d92e5a477b2d4722eb249e99c261,1709,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,112,SRC-111,MATCH,2026-09-24T16:24:43.255425+00:00
null,88750,PREDICT,NO_ALERT,null,null,54292,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af05dbc499a84c948497ce527699c75d.json,core,239417,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af05dbc499a84c948497ce527699c75d,OP05,1,COLD,14989,50375,12000,BENCHMARK_ONLY,209500,d39d4d01c32166449561a8753705dc6e4244e4573943b9c5961463516ebd6084,1292,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,113,SRC-111,MATCH,2026-09-24T16:24:43.255681+00:00
null,91834,PREDICT,NO_ALERT,null,null,57541,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-af7e1ec7432e44ecaa0284575f136484.json,core,250208,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-af7e1ec7432e44ecaa0284575f136484,OP05,1,COLD,14989,55000,11167,BENCHMARK_ONLY,219792,3b254f1162c10e5e4312fe2a2b045989e0b621cceb672e16d0acbcecab0c64d6,1500,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,114,SRC-111,MATCH,2026-09-24T16:24:43.255932+00:00
null,92000,PREDICT,NO_ALERT,null,null,54375,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-b3cdf7ea97fe4828b00defe30879554f.json,core,243417,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-b3cdf7ea97fe4828b00defe30879554f,OP05,1,COLD,14989,51416,11875,BENCHMARK_ONLY,213667,8799e3efc96295c9525788fe069fb21edd10a35037b7ba54858c687d2fd95039,1209,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,115,SRC-111,MATCH,2026-09-24T16:24:43.256194+00:00
null,91625,PREDICT,NO_ALERT,null,null,59709,LOEO-v1-03,/Users/xavier/毕业设计/RBA-Cross-Device-Fingerprint/hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R04_freeze_r1/data/current/sample-b643f5a43cd04c86b513cc14de0fe61c.json,core,252208,SAMPLE,F,GREEDY_OR,r03-016f41d7f421b218512d7262,sample-b643f5a43cd04c86b513cc14de0fe61c,OP05,1,COLD,14989,55792,11958,BENCHMARK_ONLY,223167,c5c8fb82438b45e1384bec324192aee7cddce2b27cc2468ecde87aa9c2c45ecf,1375,NOT_RECORDED_INTERLEAVED_FROZEN_PREDICTOR,116,SRC-111,MATCH,2026-09-24T16:24:43.256451+00:00
