opaque_id,attack_id,pre_id,post_id,phase,config_id,environment,fold_id,attack_cohort,primary_reason,secondary_reasons,changed_semantic_fields,C0_decision,W0_decision,R06_E_only_decision,R08_LOCO_C0_decision,evidence_paths,next_action
sample-6c691e924c5d4061bd2e3ad3ce89efbb,sample-f23d2812340f43b98977853175d7cbdf,sample-6c691e924c5d4061bd2e3ad3ce89efbb,sample-c6a4de9dcd2e4de69431563a50211fa0,clean_pre,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:1"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=218"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=44"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=44"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-f23d2812340f43b98977853175d7cbdf""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-f23d2812340f43b98977853175d7cbdf,sample-f23d2812340f43b98977853175d7cbdf,sample-6c691e924c5d4061bd2e3ad3ce89efbb,sample-c6a4de9dcd2e4de69431563a50211fa0,attack,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:2"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=219"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=110"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=110"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-f23d2812340f43b98977853175d7cbdf""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-c6a4de9dcd2e4de69431563a50211fa0,sample-f23d2812340f43b98977853175d7cbdf,sample-6c691e924c5d4061bd2e3ad3ce89efbb,sample-c6a4de9dcd2e4de69431563a50211fa0,clean_post,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:3"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=220"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=90"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=90"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-f23d2812340f43b98977853175d7cbdf""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-f941f36193334233855301a837e61fcf,sample-7694b66eb50542b197e217196bb1b41c,sample-f941f36193334233855301a837e61fcf,sample-553b14ec49be40659ece8416d63fd8a3,clean_pre,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:4"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=221"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=111"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=111"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-7694b66eb50542b197e217196bb1b41c""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-7694b66eb50542b197e217196bb1b41c,sample-7694b66eb50542b197e217196bb1b41c,sample-f941f36193334233855301a837e61fcf,sample-553b14ec49be40659ece8416d63fd8a3,attack,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:5"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=222"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=57"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=57"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-7694b66eb50542b197e217196bb1b41c""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-553b14ec49be40659ece8416d63fd8a3,sample-7694b66eb50542b197e217196bb1b41c,sample-f941f36193334233855301a837e61fcf,sample-553b14ec49be40659ece8416d63fd8a3,clean_post,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:6"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=223"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=37"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=37"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-7694b66eb50542b197e217196bb1b41c""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-bc5614f4a9f445eabccf32ff225edbda,sample-c18ab253975947a0a4a1c8548002dfff,sample-bc5614f4a9f445eabccf32ff225edbda,sample-faa0f3c6574040b4b45a92b9d743b7de,clean_pre,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:7"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=224"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=86"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=86"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-c18ab253975947a0a4a1c8548002dfff""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-c18ab253975947a0a4a1c8548002dfff,sample-c18ab253975947a0a4a1c8548002dfff,sample-bc5614f4a9f445eabccf32ff225edbda,sample-faa0f3c6574040b4b45a92b9d743b7de,attack,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:8"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=225"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=88"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=88"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-c18ab253975947a0a4a1c8548002dfff""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-faa0f3c6574040b4b45a92b9d743b7de,sample-c18ab253975947a0a4a1c8548002dfff,sample-bc5614f4a9f445eabccf32ff225edbda,sample-faa0f3c6574040b4b45a92b9d743b7de,clean_post,w10-cdp-emulation-timezone-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""BUDGET_OR_COMPLEXITY"", ""PRUNED_BY_SUPPORT"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.execution_layer.timezone_id"", ""app.web_data.execution_layer.timezone_offset""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_cdp_emulation_v5_timezone_only_v1_rerun1:9"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=226"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=112"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=112"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-c18ab253975947a0a4a1c8548002dfff""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-c6634734dc634b849b18bee1656cb263,sample-698f3fcbada2411da6d5ef701a65b419,sample-c6634734dc634b849b18bee1656cb263,sample-716409916f504b1ab6d5e34eb76b552d,clean_pre,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:1"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=236"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=89"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=89"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-698f3fcbada2411da6d5ef701a65b419""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-698f3fcbada2411da6d5ef701a65b419,sample-698f3fcbada2411da6d5ef701a65b419,sample-c6634734dc634b849b18bee1656cb263,sample-716409916f504b1ab6d5e34eb76b552d,attack,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:2"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=237"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=41"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=41"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-698f3fcbada2411da6d5ef701a65b419""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-716409916f504b1ab6d5e34eb76b552d,sample-698f3fcbada2411da6d5ef701a65b419,sample-c6634734dc634b849b18bee1656cb263,sample-716409916f504b1ab6d5e34eb76b552d,clean_post,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:3"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=238"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=52"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=52"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-698f3fcbada2411da6d5ef701a65b419""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-2da864e5446e43479aae3a4834b9789c,sample-2b9de382d01b49d7a19a13821e13f5a5,sample-2da864e5446e43479aae3a4834b9789c,sample-fc351797174246ee9ab37ea7babb36ce,clean_pre,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:4"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=239"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=17"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=17"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-2b9de382d01b49d7a19a13821e13f5a5""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-2b9de382d01b49d7a19a13821e13f5a5,sample-2b9de382d01b49d7a19a13821e13f5a5,sample-2da864e5446e43479aae3a4834b9789c,sample-fc351797174246ee9ab37ea7babb36ce,attack,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:5"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=240"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=15"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=15"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-2b9de382d01b49d7a19a13821e13f5a5""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-fc351797174246ee9ab37ea7babb36ce,sample-2b9de382d01b49d7a19a13821e13f5a5,sample-2da864e5446e43479aae3a4834b9789c,sample-fc351797174246ee9ab37ea7babb36ce,clean_post,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:6"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=241"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=115"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=115"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-2b9de382d01b49d7a19a13821e13f5a5""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-0c95698111ae406d9ea186860a67bd74,sample-437a6b1693cf4be99d0aa2e82bd219e5,sample-0c95698111ae406d9ea186860a67bd74,sample-453fb62d191d4214aac0628897ea0f4c,clean_pre,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:7"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=242"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=4"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=4"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-437a6b1693cf4be99d0aa2e82bd219e5""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
sample-437a6b1693cf4be99d0aa2e82bd219e5,sample-437a6b1693cf4be99d0aa2e82bd219e5,sample-0c95698111ae406d9ea186860a67bd74,sample-453fb62d191d4214aac0628897ea0f4c,attack,w9-stealth-boundary-languages-only-v1,env-003,LOEO-v1-03,BOTH_MISSED,REPRESENTATION_GAP,"[""FOLD_SHIFT_ZERO_MARGINAL_TRAIN_GAIN"", ""FOLD_SHIFT_CONFIGURATION_ABSENT_FROM_TRAIN""]","[""app.web_data.navigator_layer.languages""]",NO_ALERT,NO_ALERT,NO_ALERT,NO_ALERT,"[""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/01_admission/facts_and_eligibility.jsonl#candidate_id=20260824_api36_stealth_languages_only_v1:8"", ""hybridguard_agent/artifacts/formal_manipulation_v1_20260923/02_inputs/inference_inputs.jsonl#line=243"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R05_primary/dispatch/jobs/R05_PRIMARY__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__core/predictions.jsonl#line=26"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v1_20260924/R07_representation/dispatch/jobs/R07_SINGLE_SURFACE_REFIT__LOEO-v1-03__GREEDY_OR__OP05__SRC-111__app_web67/predictions.jsonl#line=26"", ""hybridguard_agent/artifacts/discriminative_rule_learning_v2_20260925/A_diagnosis_pilot/triplet_evidence.jsonl#attack_id=sample-437a6b1693cf4be99d0aa2e82bd219e5""]",Use field_reference_inventory; distinguish existing predicate invariance from missing relation and fold support.
